"","date","fitted_values","predicted_lower","predicted_upper","exports","residuals"
"57",2022-10-01,102.250507036512,99.8444978753097,104.661977979854,101.817256591401,-0.433250445110673
"58",2022-11-01,104.17449760422,101.793326173197,106.563509063005,102.290464184545,-1.88403341967437
"59",2022-12-01,103.51681719221,101.120691019294,105.922344142582,101.007339476566,-2.50947771564417
"60",2023-01-01,101.534424758455,99.2002225017838,103.875939717652,104.351591839699,2.81716708124397
"61",2023-02-01,103.334822499177,100.938720684481,105.74843894339,102.645830893093,-0.688991606084826
"62",2023-03-01,101.951294238218,99.5368139256256,104.362814836947,103.540268801016,1.58897456279769
"63",2023-04-01,100.688992088802,98.3274892270572,103.065251548447,104.27138056933,3.58238848052791
"64",2023-05-01,101.392216607547,99.0133238542942,103.776235248734,102.131688676148,0.739472068601074
"65",2023-06-01,102.834772541198,100.230431734024,105.427037882874,99.7349038403908,-3.09986870080694
"66",2023-07-01,100.262022861031,97.7380917649962,102.818161978372,99.4552627789995,-0.806760082031033
"67",2023-08-01,101.967329236767,99.5751716690395,104.367031388448,102.777152044604,0.80982280783725
"68",2023-09-01,100.471530273034,97.9879911237418,102.969215441014,104.720971130668,4.24944085763465
"69",2023-10-01,102.521257268851,99.9482595373359,105.109123484042,99.6142485030732,-2.90700876577779
"70",2023-11-01,102.771433523628,100.368874275487,105.172870896797,102.829341983464,0.0579084598356303
"71",2023-12-01,104.75284168052,102.098959170941,107.409296699712,107.167123075676,2.41428139515617
"72",2024-01-01,108.27638126253,105.68229289857,110.934819591481,103.719699306362,-4.55668195616778
"73",2024-02-01,106.5710987068,103.887621885357,109.262722868325,106.699939693842,0.128840987042253
"74",2024-03-01,106.169350696259,103.598564550872,108.747767218851,107.697137639395,1.52778694313537
"75",2024-04-01,105.587366840422,103.018317793445,108.099378049026,106.608989226457,1.02162238603496
"76",2024-05-01,103.17911634769,100.346540240236,106.029895170796,NA,NA
"77",2024-06-01,100.46618455982,97.5701027762613,103.464130639018,NA,NA
"78",2024-07-01,103.289331337565,100.363620419114,106.599930760623,NA,NA
