"","date","fitted_values","predicted_lower","predicted_upper","exports","residuals"
"56",2022-09-01,85.1651453268929,82.7586033584467,87.5630474844847,84.9614288691327,-0.203716457760208
"57",2022-10-01,84.4967930088568,82.0207805757903,87.0016335660336,82.2939983444595,-2.2027946643973
"58",2022-11-01,86.4184185512954,84.0667795441009,88.7992365943602,82.6832604269848,-3.73515812431059
"59",2022-12-01,84.258243626807,81.8940097354851,86.5930613978828,78.6359730334577,-5.62227059334926
"60",2023-01-01,85.3552849096638,83.0277423859186,87.6551771883426,85.5172648625687,0.1619799529049
"61",2023-02-01,85.619833116242,83.316264171054,87.9151742425806,80.7308366841965,-4.88899643204549
"62",2023-03-01,84.4107375981927,81.9981101575811,86.7800042857074,83.8625700963819,-0.548167501810752
"63",2023-04-01,86.7631347776229,84.5026982682937,89.0274886666134,86.4303864684402,-0.332748309182662
"64",2023-05-01,87.5368418947886,85.2374569448736,89.8248869112979,84.4330553277764,-3.10378656701219
"65",2023-06-01,84.358956729769,81.9626889752422,86.7198916335039,81.9187032207432,-2.44025350902577
"66",2023-07-01,86.3870724759537,84.0110418672162,88.7776943669268,81.4562422311641,-4.93083024478966
"67",2023-08-01,84.4463472685502,82.095912323468,86.7576971333467,85.9919603350645,1.54561306651433
"68",2023-09-01,86.9210860459997,84.5716359715623,89.2808693625922,82.5533778506941,-4.36770819530567
"69",2023-10-01,84.4935886265035,82.115959060275,86.8683937420627,82.8880558813503,-1.60553274515323
"70",2023-11-01,85.6554002825205,83.3002532865897,88.0221540655559,83.5721998992106,-2.08320038330987
"71",2023-12-01,87.0147590080491,84.5509881345071,89.4978673883341,90.3143293659531,3.29957035790397
"72",2024-01-01,87.9513123862622,85.3769402600773,90.5874320973332,88.2988745709562,0.347562184693984
"73",2024-02-01,86.6207316432737,84.091584414273,89.1283743225244,88.6477270770476,2.02699543377388
"74",2024-03-01,88.7252747505998,86.158406590937,91.2743658848615,88.5424148048185,-0.18285994578136
"75",2024-04-01,89.2135352697902,86.1453806631219,92.2700394721281,92.5829055177696,3.36937024797945
"76",2024-05-01,94.7396013492503,91.7055250860288,97.9758050542518,NA,NA
"77",2024-06-01,99.6210033849644,95.9943847572468,103.607905388698,NA,NA
"78",2024-07-01,101.230377945342,96.8753976805943,106.156658848319,NA,NA
