"","date","fitted_values","predicted_lower","predicted_upper","imports","residuals"
"59",2022-12-01,123.233096508423,118.771315240906,127.762829089618,121.365965980734,-1.86713052768874
"60",2023-01-01,123.254792860718,119.154604873519,127.366643801493,126.588033965134,3.333241104417
"61",2023-02-01,118.412856704549,114.319034803387,122.53762122847,116.305562337299,-2.10729436725016
"62",2023-03-01,119.936613181464,115.753712994554,124.131045238503,117.914938982888,-2.02167419857514
"63",2023-04-01,122.125795708389,117.988552900316,126.30700521417,120.804489446502,-1.3213062618866
"64",2023-05-01,110.936885081394,106.653351895805,115.208650392285,123.293375338464,12.3564902570696
"65",2023-06-01,121.82564236973,117.522819511639,126.142599326372,119.83356556775,-1.99207680198032
"66",2023-07-01,118.202251916709,114.028449648823,122.364960141926,121.000283033549,2.79803111684022
"67",2023-08-01,117.035179661103,112.791046416842,121.346765404826,119.677146787018,2.6419671259151
"68",2023-09-01,122.286888986002,118.003734024772,126.587870931274,119.940250194711,-2.34663879129043
"69",2023-10-01,117.327303079615,112.876961869815,121.783177437374,122.848967675197,5.52166459558204
"70",2023-11-01,122.959098314593,118.676848074922,127.252912133808,117.137109329704,-5.82198898488927
"71",2023-12-01,117.465384201852,113.129811148088,121.805446998359,117.487241529893,0.0218573280415484
"72",2024-01-01,129.748115168003,125.225497325014,134.28044697953,123.198682097431,-6.54943307057172
"73",2024-02-01,132.8715588418,128.308265483808,137.45455187063,125.578831278982,-7.29272756281813
"74",2024-03-01,123.005210663889,118.506770916783,127.55321660962,124.474892469605,1.46968180571676
"75",2024-04-01,126.447202509735,122.265421754446,130.632712950652,126.228406741725,-0.218795768010366
"76",2024-05-01,119.384289178877,114.700070691802,124.272836608675,NA,NA
"77",2024-06-01,110.13684198914,104.514333901118,116.018026243404,NA,NA
"78",2024-07-01,108.681315656232,102.586334816773,115.143816499434,NA,NA
