"","date","time_berth","queue_pola","queue_polb","terminal_pola","terminal_polb","turn_pola","turn_polb"
"96","2022-04-06",8.53575867924859,15.9120501717187,11.7776745626258,74.6428251455876,56.2135005418795,90.5548753173063,67.9911751045053
"97","2022-04-07",8.63035033918781,15.6986177884615,12.2558319171945,73.6108774038462,55.8728564807663,89.3094951923077,68.1286883979608
"98","2022-04-08",8.63956014379914,15.1046323291221,12.5250497677505,73.819403952057,56.7415394824154,88.9240362811791,69.2665892501659
"99","2022-04-09",8.7570126422485,15.1034251175285,15.1327282068847,74.3396574882471,58.4701147456756,89.4430826057757,73.6028429525604
"100","2022-04-10",8.6433208539111,15.4694779799354,15.4025438294947,74.3992518279204,57.9941560673771,89.8687298078558,73.3966998968718
"101","2022-04-11",7.90401015765527,15.4496032416005,15.4603832211289,74.5338510889752,58.1745209735888,89.9834543305757,73.6349041947178
"102","2022-04-12",7.69077233947014,15.899422358138,16.9380438565959,75.8549099558274,58.2318134354333,91.7543323139653,75.1698572920292
"103","2022-04-13",7.69617948781028,16.5067302777304,18.0790950543669,80.7149429204294,59.1217116801122,97.2216731981598,77.2008067344791
"104","2022-04-14",7.60477595921653,18.0986562340534,17.6155199718459,80.5194761013778,60.9996480732008,98.6181323354312,78.6151680450466
"105","2022-04-15",7.8251877119724,18.9465709728868,18.294693877551,79.4612440191388,59.9319183673469,98.4078149920255,78.226612244898
"106","2022-04-16",8.2763652155032,18.6236626809314,15.8499838344649,79.6142227816237,59.3354348528936,98.2378854625551,75.1854186873585
"107","2022-04-17",8.09828197302353,18.7585428755642,15.9628246753247,80.1023533204384,59.249025974026,98.8608961960026,75.2118506493507
"108","2022-04-18",8.34108942980397,19.0220444154148,15.9628246753247,80.4709340300457,59.249025974026,99.4929784454605,75.2118506493507
"109","2022-04-19",8.36138307739874,19.4763766699251,14.0839619547393,79.3462039752362,60.0454247294195,98.8225806451613,74.1293866841587
"110","2022-04-20",8.43755275174757,19.3206662354463,12.4546204620462,75.3934346701164,59.8447194719472,94.7141009055627,72.2993399339934
"111","2022-04-21",7.84356205424017,18.9719778429456,12.2840832773674,73.9328771586836,58.925957018133,92.9048550016292,71.2100402955003
"112","2022-04-22",7.71590543583146,19.0047231270358,11.5499657768652,75.3513029315961,60.2455509924709,94.3560260586319,71.7955167693361
"113","2022-04-23",7.08000709597304,18.0212970376301,11.2415758591785,74.7526020816653,59.2050293378039,92.7738991192954,70.4466051969824
"114","2022-04-24",6.90481120713335,17.9921031426269,10.8487731597396,74.1714746172442,59.1166750125188,92.1635777598711,69.9654481722584
"115","2022-04-25",6.75661792120635,17.7883631713555,10.7377507398882,73.8518222506394,58.5496547188425,91.6401854219949,69.2874054587307
"116","2022-04-26",6.65111145111582,17.6325358851675,10.4484611626771,74.9711323763955,58.3716007164957,92.603668261563,68.8200618791728
"117","2022-04-27",6.5538752362949,17.557683177718,10.9933721306175,75.6550087039088,57.4073714839961,93.2126918816268,68.4007436146136
"118","2022-04-28",5.60485561641983,16.8288443470091,11.2314844501443,76.6647353585969,57.2361333760821,93.493579705606,68.4676178262264
"119","2022-04-29",5.60368162136429,15.7647610121837,11.7749013417522,73.8965948141206,57.921862667719,89.6613558263043,69.6967640094712
"120","2022-04-30",6.04881373865625,16.5941916446653,12.3032865347798,72.8117720142879,60.3666241225271,89.4059636589533,72.669910657307
"121","2022-05-01",6.43063375809661,16.7596034696406,12.3611954610836,71.8539343246592,60.2082467636247,88.6135377942999,72.5694422247083
"122","2022-05-02",6.24618271773437,16.8023635515472,12.3898359601158,71.9951795988182,60.5921518173046,88.7975431503654,72.9819877774204
"123","2022-05-03",6.62124117966347,17.3379644083672,14.1480406386067,70.3905713393693,60.8226092565715,87.7285357477365,74.9706498951782
"124","2022-05-04",6.61440677966102,17.9746200845997,14.8257368336286,70.155882813724,62.2989209212434,88.1305028983237,77.124657754872
"125","2022-05-05",6.65683509463454,19.1844910591472,15.1399500178508,69.3600412654745,61.9576936808283,88.5445323246217,77.097643698679
"126","2022-05-06",7.160572967781,19.5433178932922,15.5721963453959,71.8196946302968,61.9109638122537,91.363012523589,77.4831601576496
"127","2022-05-07",6.68025047982784,19.1860706860707,15.0857808022923,72.6737699237699,62.0121776504298,91.8598406098406,77.0979584527221
"128","2022-05-08",6.66867124856816,19.0236463331049,15.0476020681048,72.7290952707334,62.3988233196648,91.7527416038382,77.4464253877697
"129","2022-05-09",6.45111845864969,18.9996574169236,15.1632836357104,72.5618362452895,62.5534399137776,91.5614936622131,77.716723549488
"130","2022-05-10",6.55712024452814,18.9170656634747,13.8696588868941,72.0735294117647,63.950987432675,90.9905950752394,77.8206463195691
"131","2022-05-11",6.34123112659698,18.9524134402183,12.2079510703364,70.1219512195122,62.4284943335132,89.0743646597305,74.6364454038496
"132","2022-05-12",6.04447422269706,17.7121446229913,12.3284337742936,67.7303770086527,64.3787359137678,85.442521631644,76.7071696880614
"133","2022-05-13",6.04587310185099,16.7105907560453,12.348223019237,65.4681665136211,65.2862732311705,82.1787572696664,77.6344962504076
"134","2022-05-14",6.32623625220385,15.5536121673004,12.8819331819656,64.2711787072243,64.320629257217,79.8247908745247,77.2025624391826
"135","2022-05-15",6.55927736246885,15.4713561664875,13.0534647068325,64.7319920135156,64.835406234857,80.2033481800031,77.8888709416895
"136","2022-05-16",6.45996813752732,15.512417090853,13.0713476783692,64.8761375906216,64.9063258372432,80.3885546814746,77.9776735156124
"137","2022-05-17",6.22049608127215,14.2476323552243,13.6693561400678,64.5947834187238,63.8497660158141,78.8424157739481,77.5191221558819
"138","2022-05-18",5.96117349060527,13.0063783447418,15.2206819630338,64.9284380833852,65.2452198852773,77.934816428127,80.465901848311
"139","2022-05-19",5.9690211367198,13.0680347277032,15.5726643598616,66.8904498816101,64.2470902799623,79.9584846093133,79.8197546398238
"140","2022-05-20",6.59618029630212,14.5995211492418,14.3877999059119,66.8225059856345,62.2392974753019,81.4220271348763,76.6270973812137
"141","2022-05-21",6.63990821818427,15.2124797406807,13.9158570980884,66.9118314424635,60.9998433093074,82.1243111831442,74.9157004073958
"142","2022-05-22",6.44636088289171,15.1705338309265,13.9612341772152,66.2339769592731,60.065664556962,81.4045107901996,74.0268987341772
"143","2022-05-23",6.35798454196055,15.0207328833173,13.952403542062,65.8494053359048,60.0434851359899,80.8701382192221,73.9958886780519
"144","2022-05-24",6.70528007422257,15.5065312046444,13.5506538522136,66.0187066602161,59.7179769970065,81.5252378648605,73.2686308492201
"145","2022-05-25",6.60353344926822,16.2307817061304,13.3664036076663,66.4096659098281,58.9339668223546,82.6404476159585,72.3003704300209
"146","2022-05-26",6.69519603310002,15.7538038200065,13.7674530572942,66.7168986727096,57.6673086181993,82.4707024927161,71.4347616754935
"147","2022-05-27",6.57577013179493,15.2246970193253,14.2568174526789,68.7052079921389,57.5218158485723,83.9299050114641,71.7786333012512
"148","2022-05-28",6.48241241938653,15.6254434053531,14.4529083665339,69.9592067075137,57.5086852589641,85.5846501128668,71.961593625498
"149","2022-05-29",6.42755145644897,16.2189723320158,14.5480135113399,70.2069565217391,57.620234839955,86.4259288537549,72.1682483512948
"150","2022-05-30",6.37514742739201,16.2485768500949,14.4552572706935,70.1021505376344,57.3338127197188,86.3507273877293,71.7890699904123
"151","2022-05-31",6.67818329025628,15.5526315789474,14.2312312312312,71.0403627311522,55.6715465465465,86.5929943100996,69.9027777777778
"152","2022-06-01",6.40004326351083,15.1358114233908,16.125023678727,70.5318223028105,52.6148891835575,85.6676337262013,68.7399128622845
"153","2022-06-02",6.49145872265582,15.9404394407118,17.5586496280755,70.1547121844925,51.4890329963761,86.0951516252043,69.0476826244517
"154","2022-06-03",6.65376820297253,15.6511586452763,20.1826203721466,69.8550802139037,51.8394398618838,85.50623885918,72.0220602340303
"155","2022-06-04",6.81925028075746,15.2299657842608,22.510164190774,70.293535026112,52.7689601250977,85.5235008103728,75.2791243158718
"156","2022-06-05",6.32280184693978,14.3130189012542,22.79520187244,71.67355590885,54.3536181002536,85.9865748101042,77.1488199726936
"157","2022-06-06",6.18350961538462,14.4177373304782,22.7316219369895,72.2339400428265,54.3802022559315,86.6516773733048,77.111824192921
"158","2022-06-07",6.35201325923759,14.7294062057017,22.2528906508094,71.2416128524177,55.5087545424513,85.9710190581194,77.7616451932606
"159","2022-06-08",5.90268372834097,14.8790619251993,20.8697720190257,71.9468117719191,56.8420534689191,86.8258736971183,77.7118254879449
